corr_data_correlation_min,corr_data_correlation_max,corr_data_correlation_median,corr_data_correlation_mean,corr_data_correlation_std,corr_data_abs_correlation_min,corr_data_abs_correlation_max,corr_data_abs_correlation_median,corr_data_abs_correlation_mean,corr_data_abs_correlation_std,model_roc_auc,permutation_ranks_corr,shap_ranks_corr,gain_ranks_corr,drop_and_relearn_ranks_corr,permute_and_relearn_ranks_corr
0.5481075480531366,0.9502444542784052,0.7814715464957217,0.7863620585232278,0.09793266987371944,0.5481075480531366,0.9502444542784052,0.7814715464957217,0.7863620585232278,0.09793266987371944,0.9074827471006232,0.6972869147659063,0.5946723066502362,0.5849725688862731,0.5181752701080432,0.4933973589435774
0.5615435243995078,0.9482382445397788,0.816284863996281,0.8065966844749962,0.07796192510040544,0.5615435243995078,0.9482382445397788,0.816284863996281,0.8065966844749962,0.07796192510040544,0.9668989420904788,0.5388235294117646,0.501042586277818,0.5137171024529564,0.47073229291716684,0.47284513805522205
0.5629116374672624,0.9490839613121941,0.8036069037530448,0.7966411619681977,0.08260655825854529,0.5629116374672624,0.9490839613121941,0.8036069037530448,0.7966411619681977,0.08260655825854529,0.9643568380646212,0.63812725090036,0.6443723684040042,0.6454302142442316,0.5691716686674669,0.49906362545018007
0.5553864907896976,0.9511893239021342,0.7731484758423872,0.7722446130542823,0.09174503285402083,0.5553864907896976,0.9511893239021342,0.7731484758423872,0.7722446130542823,0.09174503285402083,0.9768283162925306,0.7730612244897959,0.7911463815200505,0.8009321612682012,0.7604801920768306,0.7318607442977191
0.5501306334384144,0.9501014316833403,0.7809557187328399,0.783558167793834,0.09600393602224483,0.5501306334384144,0.9501014316833403,0.7809557187328399,0.783558167793834,0.09600393602224483,0.8803114599334357,0.7336854741896759,0.7704885781448308,0.7628579901934357,0.5327731092436975,0.5891476590636254
0.41291991472508777,0.9501639850585208,0.6947937872936771,0.7077483664588927,0.134494819785508,0.41291991472508777,0.9501639850585208,0.6947937872936771,0.7077483664588927,0.134494819785508,0.9163105159686113,0.6229531812725091,0.5958599752269617,0.5945695904730135,0.5952941176470588,0.5952941176470588
0.42550835331028813,0.9464576277123862,0.7379051182561135,0.7310344943315243,0.10818428651002628,0.42550835331028813,0.9464576277123862,0.7379051182561135,0.7310344943315243,0.10818428651002628,0.9594487912280266,0.5664825930372148,0.546269038197187,0.5488845176484807,0.44624249699879953,0.4634333733493397
0.4282289546245066,0.9482033427011405,0.722498922253687,0.7179836363569737,0.11340089916889319,0.4282289546245066,0.9482033427011405,0.722498922253687,0.7179836363569737,0.11340089916889319,0.9618549968020925,0.6894117647058824,0.6682907744018936,0.6891914154691576,0.6890276110444177,0.6963265306122448
0.41574033278085726,0.9508265932427279,0.6797866068930695,0.685634967241168,0.12426529104245024,0.41574033278085726,0.9508265932427279,0.6797866068930695,0.685634967241168,0.12426529104245024,0.9687641950567802,0.773829531812725,0.7835722501746871,0.7819066386394611,0.30746698679471784,0.35020408163265304
0.4120151400825287,0.9499533446955237,0.692942047950384,0.7027797519714432,0.13100414406662106,0.4120151400825287,0.9499533446955237,0.692942047950384,0.7027797519714432,0.13100414406662106,0.8799925587472742,0.758079231692677,0.776461547413006,0.7775481293125727,0.5964465786314525,0.6259303721488595
0.8283456825818416,0.9016407523419568,0.8764850916553961,0.8759081261344723,0.015445588597495003,0.8283456825818416,0.9016407523419568,0.8764850916553961,0.8759081261344723,0.015445588597495003,0.88726862,0.8303961584633853,0.8270524069383968,0.8290739221402017,0.7284033613445378,0.7284033613445378
0.8393312652844794,0.9036631967051187,0.8846357625697328,0.8819829512481127,0.012112420494900987,0.8393312652844794,0.9036631967051187,0.8846357625697328,0.8819829512481127,0.012112420494900987,0.9670475901941196,0.6087394957983192,0.671496812159516,0.6713957363994257,0.5149099639855942,0.46833133253301323
0.8344945985693238,0.9003524506508696,0.8815646617097965,0.8789470793649609,0.01294843794247525,0.8344945985693238,0.9003524506508696,0.8815646617097965,0.8789470793649609,0.01294843794247525,0.9678245924706008,0.8232893157262905,0.8514533771457158,0.8424214279890611,0.5516926770708284,0.5541896758703482
0.8339740957742411,0.9042484312984671,0.8790715474056832,0.8773703847529306,0.01525167302686704,0.8339740957742411,0.9042484312984671,0.8790715474056832,0.8773703847529306,0.01525167302686704,0.9864939735281881,0.8128211284513804,0.8389285677655437,0.8198008426297344,0.7061224489795918,0.7261944777911163
0.8324092285652537,0.9043012747448964,0.8781327474497178,0.8774332599382058,0.015554792976908649,0.8324092285652537,0.9043012747448964,0.8781327474497178,0.8774332599382058,0.015554792976908649,0.895294251953285,0.7463625450180071,0.8293685340052093,0.8199528079805521,0.3963025210084033,0.3835294117647059
0.6761048209810254,0.9008019295389654,0.8180938139374165,0.8180750190848248,0.05199165084149252,0.6761048209810254,0.9008019295389654,0.8180938139374165,0.8180750190848248,0.05199165084149252,0.8903634897147141,0.7064105642256903,0.7447548468922293,0.7445511950336314,0.7137094837935174,0.68
0.6925456602954978,0.9023910348447407,0.8389711432260507,0.8318360958646981,0.040946062276678984,0.6925456602954978,0.9023910348447407,0.8389711432260507,0.8318360958646981,0.040946062276678984,0.9622275985567739,0.697671068427371,0.714966010551126,0.7157692303354835,0.6921008403361344,0.6895078031212485
0.6873964468750965,0.8994658290282641,0.8317774473153968,0.8251186068339694,0.04394652667558764,0.6873964468750965,0.8994658290282641,0.8317774473153968,0.8251186068339694,0.04394652667558764,0.9595450144820855,0.7374309723889556,0.7592759573973694,0.7476318013967254,0.6555102040816326,0.5156782713085234
0.6830612584634259,0.9032842497641886,0.8171605800702629,0.8136020737663918,0.04988883029293089,0.6830612584634259,0.9032842497641886,0.8171605800702629,0.8136020737663918,0.04988883029293089,0.9800056872036398,0.8323169267707081,0.8042758554870185,0.8197454705319274,0.6851860744297718,0.6566626650660264
0.6814417266005771,0.9035652546500251,0.8190880787535075,0.818006183691986,0.051673206238894154,0.6814417266005771,0.9035652546500251,0.8190880787535075,0.818006183691986,0.051673206238894154,0.8844695178780716,0.6727010804321728,0.7332532071204267,0.7276068751089989,0.6742376950780311,0.6742376950780311
0.5179969276189386,0.8992607855028512,0.7388659243019458,0.744617888346328,0.092655403633464,0.5179969276189386,0.8992607855028512,0.7388659243019458,0.744617888346328,0.092655403633464,0.900365851136343,0.7223529411764705,0.6758141997889003,0.6812735199017578,0.6194957983193278,0.6194957983193278
0.5357500903081668,0.9002272194637566,0.7735424244225669,0.7648347629772339,0.07382380838576384,0.5357500903081668,0.9002272194637566,0.7735424244225669,0.7648347629772339,0.07382380838576384,0.9562845734480718,0.7278271308523409,0.6120247480510997,0.6144685703542736,0.5217286914765906,0.5314285714285714
0.5314877553648832,0.8991343467004974,0.762518335173762,0.7543111217313591,0.07848808942655026,0.5314877553648832,0.8991343467004974,0.762518335173762,0.7543111217313591,0.07848808942655026,0.9550651626384847,0.7781512605042016,0.7591224576407787,0.7655912913020737,0.42415366146458583,0.4398079231692677
0.5226802799456501,0.903254006623599,0.733480002636007,0.7324726591917039,0.08742014591378901,0.5226802799456501,0.903254006623599,0.733480002636007,0.7324726591917039,0.08742014591378901,0.9707899782072852,0.7932292917166867,0.8337775012149646,0.8330023899477844,0.7483793517406963,0.7418487394957983
0.521039260688628,0.903367439924597,0.7390942891728285,0.7425206089089411,0.09135278102663684,0.521039260688628,0.903367439924597,0.7390942891728285,0.7425206089089411,0.09135278102663684,0.8840914640914641,0.7566386554621848,0.8304922793619117,0.8324269720185908,0.5522689075630253,0.6643457382953182
0.3906729220813733,0.8986666575281954,0.6567818002659823,0.6702789380089469,0.12722338880429293,0.3906729220813733,0.8986666575281954,0.6567818002659823,0.6702789380089469,0.12722338880429293,0.9080466081168881,0.6550300120048019,0.6629631289946426,0.6618765470950763,0.6285234093637455,0.6285234093637455
0.406434450752569,0.8984994648300157,0.6988943366310979,0.6932218370334536,0.10247760319599934,0.406434450752569,0.8984994648300157,0.6988943366310979,0.6932218370334536,0.10247760319599934,0.9510629691856717,0.779015606242497,0.7845834981334072,0.7821196441647842,0.5795438175270108,0.5795438175270108
0.40386914687735714,0.8986931137432886,0.6851061282360695,0.6798149439572693,0.10762110397089475,0.40386914687735714,0.8986931137432886,0.6851061282360695,0.6798149439572693,0.10762110397089475,0.9542526919869624,0.7394477791116446,0.7020978021189889,0.7014235878910127,0.6016326530612245,0.6283313325330132
0.39086623826641675,0.9032150504979529,0.6433062916769979,0.6503363946144965,0.11821874661005519,0.39086623826641675,0.9032150504979529,0.6433062916769979,0.6503363946144965,0.11821874661005519,0.9614790535586193,0.767779111644658,0.7746239897855776,0.7800177036093875,0.6086434573829531,0.5078991596638656
0.3904360130990192,0.9033196691611846,0.656860296912012,0.6660088079344276,0.12449164303373637,0.3904360130990192,0.9033196691611846,0.656860296912012,0.6660088079344276,0.12449164303373637,0.8829982904953146,0.7769027611044417,0.8058302486565563,0.809645542632254,0.732436974789916,0.7065066026410565
0.7380652631196281,0.8030322741665186,0.7779441539756975,0.777294876727157,0.013445070845651748,0.7380652631196281,0.8030322741665186,0.7779441539756975,0.777294876727157,0.013445070845651748,0.8979240205664574,0.7910204081632651,0.8867881811517293,0.8901236812347072,0.7192797118847538,0.7192797118847538
0.7462387091162723,0.8049366165244177,0.7867598620656563,0.7850381689247238,0.01044804649670301,0.7462387091162723,0.8049366165244177,0.7867598620656563,0.7850381689247238,0.01044804649670301,0.9469564939040249,0.773829531812725,0.7689790896654612,0.7715456042161103,0.505018007202881,0.5030972388955581
0.7395279117890914,0.8032913645443265,0.7823073905905578,0.780987385015419,0.011672130229532705,0.7395279117890914,0.8032913645443265,0.7823073905905578,0.780987385015419,0.011672130229532705,0.9465325952038864,0.8162785114045618,0.8302060896781593,0.8312770092895881,0.7525090036014406,0.7183193277310924
0.7427340403096309,0.8059364940019107,0.7831960668099198,0.7818729423190446,0.013147703755827895,0.7427340403096309,0.8059364940019107,0.7831960668099198,0.7818729423190446,0.013147703755827895,0.9755349807333376,0.8206962785114046,0.8808554667185636,0.8813375724964185,0.821656662665066,0.658967587034814
0.7370508226866817,0.8093125069231747,0.7818304936018339,0.7805215918640316,0.014088666304257272,0.7370508226866817,0.8093125069231747,0.7818304936018339,0.7805215918640316,0.014088666304257272,0.8979907251004379,0.7777671068427371,0.8612709529068001,0.8557272814773983,0.5771428571428572,0.5771428571428572
0.6039237000949348,0.802307677273097,0.7260124494780932,0.7259517251938511,0.04564218663903412,0.6039237000949348,0.802307677273097,0.7260124494780932,0.7259517251938511,0.04564218663903412,0.901785947511428,0.8000480192076831,0.8679642213439106,0.8706116955056823,0.7394477791116446,0.7466506602641055
0.6126327022310099,0.8040881147746662,0.745851964932388,0.7404821762533651,0.03577997698301191,0.6126327022310099,0.8040881147746662,0.745851964932388,0.7404821762533651,0.03577997698301191,0.9454057241991609,0.7163985594237695,0.7241572831665315,0.7358820713369995,0.6879711884753901,0.699111644657863
0.6115362532995784,0.8000141219667259,0.7381800404692358,0.7332430753309872,0.03884185878705789,0.6115362532995784,0.8000141219667259,0.7381800404692358,0.7332430753309872,0.03884185878705789,0.9440242575797239,0.781032412965186,0.8496480051748243,0.853516195501138,0.6800960384153661,0.6461944777911164
0.6085952059793855,0.8033395729799201,0.7275864605180262,0.7248363260241089,0.04394450759044329,0.6085952059793855,0.8033395729799201,0.7275864605180262,0.7248363260241089,0.04394450759044329,0.9693251798773526,0.8232893157262905,0.8474654845077183,0.8430241957253366,0.6292917166866746,0.6732773109243697
0.6003152692226494,0.8076428252788078,0.7290008944629675,0.7275245119166865,0.04615692016012609,0.6003152692226494,0.8076428252788078,0.7290008944629675,0.7275245119166865,0.04615692016012609,0.8931980248206229,0.7018007202881152,0.8249259385100207,0.8260654105165016,0.6585834333733492,0.6585834333733492
0.46325295080953016,0.8008923755206058,0.657105757572203,0.6607194883175603,0.08169309049631396,0.46325295080953016,0.8008923755206058,0.657105757572203,0.6607194883175603,0.08169309049631396,0.9009551166701556,0.7737334933973589,0.8553536197636643,0.8635407563309738,0.7718127250900361,0.7718127250900361
0.47153956805440056,0.8031812592048836,0.68767330539767,0.6808202074266299,0.06497991433156275,0.47153956805440056,0.8031812592048836,0.68767330539767,0.6808202074266299,0.06497991433156275,0.9426555082957655,0.7609603841536614,0.7594686936759217,0.7643563382822695,0.712172869147659,0.712845138055222
0.4736958490966568,0.79765030193924,0.6769798395709388,0.6703819598672885,0.069504598249599,0.4736958490966568,0.79765030193924,0.6769798395709388,0.6703819598672885,0.069504598249599,0.9436089924809323,0.8096518607442976,0.8167709163711424,0.8185233302807533,0.475438175270108,0.48100840336134454
0.4659233576086901,0.8023622979032209,0.652722884687926,0.652300019888649,0.07748151528032514,0.4659233576086901,0.8023622979032209,0.652722884687926,0.652300019888649,0.07748151528032514,0.96160328,0.8345258103241295,0.8854527244596528,0.8746740599408152,0.6334213685474189,0.5857863145258103
0.45736672127192773,0.8065911038859868,0.6582376530069696,0.6602708031546859,0.08145375915662037,0.45736672127192773,0.8065911038859868,0.6582376530069696,0.6602708031546859,0.08145375915662037,0.8929328514770248,0.7448259303721488,0.8575562732410631,0.8574526848768377,0.5078031212484994,0.4886914765906362
0.3497133187297963,0.7987970385589045,0.5836226863385994,0.5947036608355352,0.11239884456560782,0.3497133187297963,0.7987970385589045,0.5836226863385994,0.5947036608355352,0.11239884456560782,0.9074689822580015,0.7422328931572628,0.7617845449837818,0.7626214984081958,0.6321728691476589,0.6221848739495797
0.3560088663317649,0.8021873484793614,0.6200748180059309,0.6170077922527707,0.09051975997100903,0.3560088663317649,0.8021873484793614,0.6200748180059309,0.6170077922527707,0.09051975997100903,0.9405854967453355,0.7900600240096038,0.7921920154147527,0.7966463150764506,0.6771188475390156,0.6771188475390156
0.36049804593462786,0.7966287180279308,0.6079981490503563,0.6042201567913106,0.09547219430966322,0.36049804593462786,0.7966287180279308,0.6079981490503563,0.6042201567913106,0.09547219430966322,0.9423702634114466,0.8211764705882353,0.8213460451693976,0.8365508108561891,0.727923169267707,0.6559903961584634
0.3489318141551595,0.8023456108825826,0.5733883412732432,0.5789237595047232,0.10501316448632862,0.3489318141551595,0.8023456108825826,0.5733883412732432,0.5789237595047232,0.10501316448632862,0.9536331988784884,0.7695078031212486,0.8246699438255967,0.8159499420698186,0.5694597839135654,0.5662905162064826
0.34173984093544457,0.8053978251646852,0.5845745576667349,0.5921444846722773,0.11090728331100841,0.34173984093544457,0.8053978251646852,0.5845745576667349,0.5921444846722773,0.11090728331100841,0.8919634882484369,0.8080192076830731,0.8468984714231655,0.8539820515829569,0.7007442977190875,0.7007442977190875
0.6366374537889204,0.7088179117273189,0.6799305840305266,0.6788323031424376,0.012707008928538802,0.6366374537889204,0.7088179117273189,0.6799305840305266,0.6788323031424376,0.012707008928538802,0.9041637584414536,0.7814165666266506,0.8372483767127252,0.8388909460251407,0.72984393757503,0.72984393757503
0.6534573307384696,0.7148087989324398,0.688698532403509,0.6873925577582176,0.010561099296496524,0.6534573307384696,0.7148087989324398,0.688698532403509,0.6873925577582176,0.010561099296496524,0.9375021500416248,0.6634813925570229,0.5529365206756596,0.5529365206756596,0.48600240096038416,0.48600240096038416
0.6494738245711934,0.7055495672101636,0.6842310404805027,0.683017286549905,0.011173251390051733,0.6494738245711934,0.7055495672101636,0.6842310404805027,0.683017286549905,0.011173251390051733,0.9340600777984498,0.8014885954381752,0.8255335033535478,0.8251400877327204,0.7784393757503001,0.7178391356542616
0.645885633630342,0.713775912053152,0.686991849381068,0.6857309070633195,0.012362664049183913,0.645885633630342,0.713775912053152,0.686991849381068,0.6857309070633195,0.012362664049183913,0.9646251510667463,0.8779351740696278,0.8739201176897307,0.8776855581791414,0.6709723889555822,0.6415846338535413
0.6420430652413638,0.7099540266064194,0.6841871768347598,0.6834761437493025,0.013041149693821981,0.6420430652413638,0.7099540266064194,0.6841871768347598,0.6834761437493025,0.013041149693821981,0.9043850725947422,0.7066986794717887,0.8195158053663634,0.814756405322292,0.6303481392557022,0.6303481392557022
0.523462657224965,0.7081950374203476,0.6346375299015365,0.6339826243119504,0.04046857130992188,0.523462657224965,0.7081950374203476,0.6346375299015365,0.6339826243119504,0.04046857130992188,0.9086325030804435,0.8155102040816327,0.789565048023319,0.787757803508515,0.5867466986794717,0.5674429771908763
0.5385862464142599,0.7119376218104918,0.6531517577487801,0.648261800916772,0.03265413822913396,0.5385862464142599,0.7119376218104918,0.6531517577487801,0.648261800916772,0.03265413822913396,0.9373533354005982,0.7478991596638656,0.7208720675765563,0.7204319411520268,0.7112124849939976,0.7112124849939976
0.5443670698777399,0.7036446963526213,0.6459018972340336,0.641260214241749,0.03461298198351134,0.5443670698777399,0.7036446963526213,0.6459018972340336,0.641260214241749,0.03461298198351134,0.9347253773890152,0.8320288115246098,0.8411702997339858,0.8341397974899963,0.5791596638655462,0.5975990396158463
0.53053787521565,0.71139615901317,0.6371815112396718,0.6355466911879943,0.03923330007871559,0.53053787521565,0.71139615901317,0.6371815112396718,0.6355466911879943,0.03923330007871559,0.9594907216666391,0.8129171668667466,0.8425808290986904,0.8388908358399891,0.5806002400960384,0.650516206482593
0.5232280509981716,0.7055781048477109,0.6381388114373338,0.6369783690020541,0.04088884947571623,0.5232280509981716,0.7055781048477109,0.6381388114373338,0.6369783690020541,0.04088884947571623,0.9004584024617207,0.8196398559423769,0.9022325251351586,0.9055176637599894,0.8277070828331333,0.8277070828331333
0.4022004618900623,0.7069131243648457,0.5740779341818895,0.5770855263135257,0.0717608860448356,0.4022004618900623,0.7069131243648457,0.5740779341818895,0.5770855263135257,0.0717608860448356,0.90603902097732,0.8306842737094837,0.832987014629735,0.8323760590539415,0.8381752701080432,0.8195438175270108
0.41468238262358575,0.7079394713300992,0.6023662611401729,0.5960560012666261,0.0581631459111582,0.41468238262358575,0.7079394713300992,0.6023662611401729,0.5960560012666261,0.0581631459111582,0.9367542028168329,0.7745018007202881,0.7559258710128842,0.7546704408762631,0.6561824729891956,0.582328931572629
0.4235342810053434,0.7006553178832882,0.5925102609673806,0.5862963149752565,0.06130998135557645,0.4235342810053434,0.7006553178832882,0.5925102609673806,0.5862963149752565,0.06130998135557645,0.9326988757715954,0.8608403361344538,0.882997066680911,0.8664290633449331,0.6733733493397358,0.7065066026410565
0.40436317812915834,0.7078534672272186,0.5718253214774632,0.5718490994653931,0.06858278952614136,0.40436317812915834,0.7078534672272186,0.5718253214774632,0.5718490994653931,0.06858278952614136,0.9518291906340346,0.8336614645858343,0.8664887145384897,0.8619569202266543,0.7306122448979592,0.6437935174069627
0.3981804802891658,0.7049056269136813,0.57600979060187,0.5780192863754862,0.07177366952244098,0.3981804802891658,0.7049056269136813,0.57600979060187,0.5780192863754862,0.07177366952244098,0.8997301775715981,0.7564465786314526,0.8583858925663714,0.859396650167274,0.5348859543817527,0.5346938775510204
0.30412266064449384,0.7049846060141031,0.5107234726847898,0.5195087767013948,0.09840758760943638,0.30412266064449384,0.7049846060141031,0.5107234726847898,0.5195087767013948,0.09840758760943638,0.9105587695188258,0.7622088835534212,0.738588651150708,0.7411458526860856,0.5520768307322929,0.5625450180072029
0.31341412339097197,0.704522626860886,0.5449781265534985,0.5402802257948925,0.08040332521506832,0.31341412339097197,0.704522626860886,0.5449781265534985,0.5402802257948925,0.08040332521506832,0.9330324485630683,0.6985354141656662,0.7776483763408856,0.7746775229753103,0.6217046818727492,0.6217046818727492
0.32212431727977797,0.700207608392314,0.5317923646452183,0.5284487406808319,0.08392750887248379,0.32212431727977797,0.700207608392314,0.5317923646452183,0.5284487406808319,0.08392750887248379,0.9319611402292318,0.8797599039615845,0.8898569573588162,0.8937911135670895,0.7779591836734694,0.6998799519807922
0.30013548514242644,0.706929895902542,0.5016824665569715,0.5074637559757379,0.09264859032846942,0.30013548514242644,0.706929895902542,0.5016824665569715,0.5074637559757379,0.09264859032846942,0.9442152100016165,0.8062905162064825,0.830303446006471,0.8274801124854311,0.4855222088835534,0.5662905162064826
0.2965452099725646,0.7042876607477122,0.5113816561670059,0.5183280147956273,0.09755749517401047,0.2965452099725646,0.7042876607477122,0.5113816561670059,0.5183280147956273,0.09755749517401047,0.8967335477367637,0.8683313325330132,0.8776524159008163,0.8762021788016587,0.7754621848739495,0.7754621848739495
0.5443560170773518,0.6084602594434821,0.5816579850949212,0.5810901391114137,0.011176132906524309,0.5443560170773518,0.6084602594434821,0.5816579850949212,0.5810901391114137,0.011176132906524309,0.8990824801780939,0.844705882352941,0.8721460821025637,0.8741541315634572,0.7849699879951981,0.7809363745498198
0.56129708190033,0.6143748206739994,0.5910072327510125,0.5902174969513488,0.009077468407244155,0.56129708190033,0.6143748206739994,0.5910072327510125,0.5902174969513488,0.009077468407244155,0.9321371172854847,0.7127490996398559,0.7478170713859567,0.749101520660505,0.6559903961584634,0.6232412965186074
0.55446334719224,0.6122288178185585,0.5856801811686123,0.584782416999966,0.010545615999029026,0.55446334719224,0.6122288178185585,0.5856801811686123,0.584782416999966,0.010545615999029026,0.92576027255777,0.8397118847539016,0.8765525646999486,0.8767485189982104,0.7911164465786314,0.7871788715486195
0.5548838768536558,0.6141022287709476,0.590556747446883,0.5894749557255697,0.011340770617284827,0.5548838768536558,0.6141022287709476,0.590556747446883,0.5894749557255697,0.011340770617284827,0.9525214496137278,0.7726770708283313,0.8110144542907654,0.8064693306573466,0.7085234093637454,0.7438655462184873
0.5530837445546891,0.6162667901990851,0.5875139572070723,0.5863161951331083,0.011291145506816164,0.5530837445546891,0.6162667901990851,0.5875139572070723,0.5863161951331083,0.011291145506816164,0.911416889188852,0.7352220888355342,0.8048680266638089,0.8088284119269994,0.6468667466986794,0.6468667466986794
0.4539730545967262,0.6060894365333109,0.5419316698308446,0.5427946155426041,0.03424208198333962,0.4539730545967262,0.6060894365333109,0.5419316698308446,0.5427946155426041,0.03424208198333962,0.9067986237108892,0.8692917166866746,0.8701163656237791,0.8688259808698312,0.6935414165666266,0.6935414165666266
0.4642145797633237,0.6092132493603493,0.5616533999559075,0.5568910590159085,0.02733610634411701,0.4642145797633237,0.6092132493603493,0.5616533999559075,0.5568910590159085,0.02733610634411701,0.9318108818076698,0.6221848739495797,0.7724356824814652,0.7629093503618989,0.6599279711884753,0.6685714285714285
0.45864911812203935,0.6063922612760009,0.5533255621575821,0.5487596125025719,0.03011216929794167,0.45864911812203935,0.6063922612760009,0.5533255621575821,0.5487596125025719,0.03011216929794167,0.9259292814977225,0.8624729891956783,0.9082238933216378,0.9007389428245087,0.7136134453781513,0.7136134453781513
0.45018430764835116,0.6106980435307433,0.5479944207437945,0.5463585988298553,0.03383423514909808,0.45018430764835116,0.6106980435307433,0.5479944207437945,0.5463585988298553,0.03383423514909808,0.9481377834445861,0.8355822328931573,0.843853319046328,0.8455499078256773,0.8120528211284515,0.8140696278511403
0.4500555643114449,0.6157758406028067,0.5473868671529838,0.5463848631645039,0.034504834957871024,0.4500555643114449,0.6157758406028067,0.5473868671529838,0.5463848631645039,0.034504834957871024,0.9096559709395975,0.7625930372148859,0.896324807958326,0.8947555202875499,0.29536614645858345,0.2913325330132053
0.35188580591915675,0.6048888101394941,0.49062545011705716,0.49408562499513786,0.061008029098460606,0.35188580591915675,0.6048888101394941,0.49062545011705716,0.49408562499513786,0.061008029098460606,0.9114913534178648,0.8157022809123649,0.848077172611712,0.8467930303667698,0.6417767106842738,0.6507082833133253
0.3585837593425666,0.6064340062058942,0.5174806552149541,0.5122157549472579,0.049113429248588254,0.3585837593425666,0.6064340062058942,0.5174806552149541,0.5122157549472579,0.049113429248588254,0.9293560323327861,0.7721968787515004,0.7775734795796584,0.7750045810305618,0.6606962785114046,0.6606962785114046
0.35659750660445727,0.6011343207824779,0.5065823469781324,0.5015825848817242,0.052868535412359766,0.35659750660445727,0.6011343207824779,0.5065823469781324,0.5015825848817242,0.052868535412359766,0.9272150773415516,0.9171188475390155,0.9239735048793233,0.9224058704932283,0.4394237695078031,0.5095318127250901
0.3410724962710938,0.6092493877759274,0.49169127995238493,0.49155299550239595,0.05897893959141015,0.3410724962710938,0.6092493877759274,0.49169127995238493,0.49155299550239595,0.05897893959141015,0.9411593752695003,0.8496998799519808,0.8786527570729744,0.8812335265808706,0.44902761104441774,0.5655222088835534
0.34264572392024434,0.61495501211588,0.49554349746115384,0.4957463509866219,0.06085117246454538,0.34264572392024434,0.61495501211588,0.49554349746115384,0.4957463509866219,0.06085117246454538,0.9050661696575587,0.8155102040816327,0.9017650052170167,0.9023927202853272,0.4352941176470588,0.43567827130852343
