corr_data_correlation_min,corr_data_correlation_max,corr_data_correlation_median,corr_data_correlation_mean,corr_data_correlation_std,corr_data_abs_correlation_min,corr_data_abs_correlation_max,corr_data_abs_correlation_median,corr_data_abs_correlation_mean,corr_data_abs_correlation_std,model_roc_auc,permutation_ranks_corr,shap_ranks_corr,gain_ranks_corr
0.8797986975713225,0.9502998600346227,0.9232068521056583,0.9224037952096599,0.015422353060620965,0.8797986975713225,0.9502998600346227,0.9232068521056583,0.9224037952096599,0.015422353060620965,0.943257712123394,0.5645618247298919,0.6356182028878619,0.631163903226164
0.8777132002396216,0.949303172934261,0.9224899709288463,0.9218853781648159,0.01579611476224441,0.8777132002396216,0.949303172934261,0.9224899709288463,0.9218853781648159,0.01579611476224441,0.9962126616692827,0.7857382953181272,0.702156272748425,0.728665421408375
0.8829993194672218,0.951203889630778,0.9226224175886442,0.922213668499664,0.014535411313231238,0.8829993194672218,0.951203889630778,0.9226224175886442,0.922213668499664,0.014535411313231238,0.9766951634781605,0.7995678271308523,0.7993948678991545,0.8126660248038261
0.8783678922562702,0.9502252705688768,0.9243319698833785,0.923797460415826,0.014518723996377535,0.8783678922562702,0.9502252705688768,0.9243319698833785,0.923797460415826,0.014518723996377535,0.9897418214016623,0.8144537815126051,0.7824520998488536,0.7883110058932629
0.8841400161255084,0.9510397476949662,0.9328045362392526,0.9314649836907457,0.013168977626502916,0.8841400161255084,0.9510397476949662,0.9328045362392526,0.9314649836907457,0.013168977626502916,0.957144664014166,0.7889075630252101,0.8611160436031029,0.858997084600892
0.8844170028390245,0.9520079304913897,0.932611312106941,0.9302207023922916,0.014734060694759039,0.8844170028390245,0.9520079304913897,0.932611312106941,0.9302207023922916,0.014734060694759039,0.9965786849657342,0.7415606242496998,0.7374009979015739,0.7040596536743478
0.8773301103345758,0.9505766299426056,0.921618622122397,0.9226584635063673,0.01714650747554051,0.8773301103345758,0.9505766299426056,0.921618622122397,0.9226584635063673,0.01714650747554051,0.9994055965762361,0.5011764705882352,0.4368422481121094,0.4667504350494492
0.8756642812397792,0.9499982904785363,0.9210256824228525,0.920876479228057,0.01630859675714358,0.8756642812397792,0.9499982904785363,0.9210256824228525,0.920876479228057,0.01630859675714358,0.997767677141014,0.7229291716686675,0.6420764015437479,0.6672596376522003
0.8769286116453326,0.9509485713897882,0.9288083688004404,0.926878524623668,0.015652500632864205,0.8769286116453326,0.9509485713897882,0.9288083688004404,0.926878524623668,0.015652500632864205,0.97934154677859,0.8094597839135654,0.8384389961839133,0.8544990193946391
0.880142179493766,0.9505854626394729,0.93051630550094,0.9282629450400252,0.016191370228358593,0.880142179493766,0.9505854626394729,0.93051630550094,0.9282629450400252,0.016191370228358593,0.955480627690043,0.7303241296518607,0.7516904688317346,0.7609154519784876
0.8818526266548479,0.9513899071146622,0.9291629226020246,0.9272529101553295,0.01554279918228358,0.8818526266548479,0.9513899071146622,0.9291629226020246,0.9272529101553295,0.01554279918228358,0.89879958,0.5678271308523409,0.7661175605799455,0.763322735099937
0.8841862185384438,0.9513115594543913,0.9307756770888679,0.9295562039120056,0.013738498414806325,0.8841862185384438,0.9513115594543913,0.9307756770888679,0.9295562039120056,0.013738498414806325,0.99615094752907,0.8243457382953181,0.7792865906460983,0.7600627462885011
0.8795785361401383,0.9495226515065952,0.9168556585242078,0.9178377956492013,0.0161858760811318,0.8795785361401383,0.9495226515065952,0.9168556585242078,0.9178377956492013,0.0161858760811318,0.9950815470050309,0.7906362545018008,0.7435528056195788,0.7161792281989782
0.8769937853981618,0.9492613868830092,0.9188848559186678,0.9186228538318167,0.015947599165226617,0.8769937853981618,0.9492613868830092,0.9188848559186678,0.9186228538318167,0.015947599165226617,0.9900844936540758,0.8864825930372148,0.8471295716983811,0.8521259691041901
0.715972540326578,0.9503113255044517,0.863933710915568,0.8640981238546992,0.05488747566770754,0.715972540326578,0.9503113255044517,0.863933710915568,0.8640981238546992,0.05488747566770754,0.8926657544204999,0.6533973589435774,0.6060657495264294,0.6041889262453598
0.7269833373095785,0.9504446110049041,0.8852229444906341,0.8773336053276725,0.043259835483490064,0.7269833373095785,0.9504446110049041,0.8852229444906341,0.8773336053276725,0.043259835483490064,0.9725991005427047,0.686530612244898,0.5285274860259934,0.5334151306323411
0.7268781544735519,0.9497077370573414,0.8776747557344436,0.8713624361992436,0.04616667423322069,0.7268781544735519,0.9497077370573414,0.8776747557344436,0.8713624361992436,0.04616667423322069,0.972015968360879,0.7030492196878751,0.753698388689176,0.742555256763616
0.7231736093912464,0.9516028721113006,0.8613578313427884,0.8577819824286992,0.05214050684558369,0.7231736093912464,0.9516028721113006,0.8613578313427884,0.8577819824286992,0.05214050684558369,0.9856575109175981,0.6626170468187274,0.6594764152840513,0.6633197979039045
0.7188423646988505,0.9502078483016907,0.8644873519041245,0.8632331272391375,0.05413216014438489,0.7188423646988505,0.9502078483016907,0.8644873519041245,0.8632331272391375,0.05413216014438489,0.8819661378826722,0.7373349339735893,0.8065528626869629,0.8075794685072225
0.7125996594908266,0.9502984430343703,0.8471282051643598,0.8453426580977051,0.04934351619505192,0.7125996594908266,0.9502984430343703,0.8471282051643598,0.8453426580977051,0.04934351619505192,0.8921886663185477,0.5983673469387755,0.6531898381660705,0.6540267915904845
0.7297728327282251,0.950764537374292,0.8663807229601109,0.8628122838018641,0.0477029133316682,0.7297728327282251,0.950764537374292,0.8663807229601109,0.8628122838018641,0.0477029133316682,0.9853129689147696,0.7273469387755102,0.7213715029905345,0.7190543088432049
0.7192627541145278,0.9512780426168702,0.8669473529588635,0.8628720787904274,0.05322000089881769,0.7192627541145278,0.9512780426168702,0.8669473529588635,0.8628720787904274,0.05322000089881769,0.9103115376375279,0.7333973589435773,0.7496921206145931,0.7437653102533208
0.7191772088827689,0.9498294755342268,0.8448933049705608,0.8470539137430391,0.054508537838671926,0.7191772088827689,0.9498294755342268,0.8448933049705608,0.8470539137430391,0.054508537838671926,0.9806461963534558,0.573109243697479,0.5945587608033535,0.5942507790572754
0.7306532904573948,0.9497328884706374,0.8590304656820696,0.8590884498916126,0.048575350104598125,0.7306532904573948,0.9497328884706374,0.8590304656820696,0.8590884498916126,0.048575350104598125,0.9549459804888476,0.6919087635054021,0.6115993897866399,0.6032107492519658
0.719788025288679,0.9518387920441516,0.8626622923848288,0.8639133949944307,0.05375575736984235,0.719788025288679,0.9518387920441516,0.8626622923848288,0.8639133949944307,0.05375575736984235,0.9699643404022488,0.8220408163265306,0.812379986552248,0.8164252719201054
0.716261344429469,0.9514154883250577,0.8589813522253131,0.8582854668218993,0.05440243469767828,0.716261344429469,0.9514154883250577,0.8589813522253131,0.8582854668218993,0.05440243469767828,0.9095064543726841,0.6047058823529412,0.6411586326901197,0.6413678710462233
0.7236484447095387,0.9511280353592231,0.86060263779075,0.8605245196904768,0.05390666333179237,0.7236484447095387,0.9511280353592231,0.86060263779075,0.8605245196904768,0.05390666333179237,0.9829416862628203,0.4792797118847539,0.5002537139505311,0.5018976948392144
0.7128258937821359,0.9504962495176548,0.859885448244863,0.8571664443690504,0.0530586193519227,0.7128258937821359,0.9504962495176548,0.859885448244863,0.8571664443690504,0.0530586193519227,0.9157444771531367,0.7503961584633853,0.7148583132382293,0.7016173886664078
0.7235985324829252,0.9514540328589207,0.8955406595626834,0.8873266797979259,0.04604204333621032,0.7235985324829252,0.9514540328589207,0.8955406595626834,0.8873266797979259,0.04604204333621032,0.9046498325743295,0.6744297719087635,0.7541959658537228,0.7597396372831248
0.7293512015714683,0.9504815477338817,0.8798688800347273,0.8781400658774164,0.04652058168544515,0.7293512015714683,0.9504815477338817,0.8798688800347273,0.8781400658774164,0.04652058168544515,0.9977103184681573,0.8148379351740697,0.7156029423585446,0.7506603309849279
0.7318382940825494,0.9507241765936245,0.8643651863245676,0.8644234813722567,0.04956233889638109,0.7318382940825494,0.9507241765936245,0.8643651863245676,0.8644234813722567,0.04956233889638109,0.99804803120078,0.5506362545018008,0.482202199010403,0.4685103949193258
0.7119428606018817,0.9504465835734436,0.8582366338539289,0.8576123564520544,0.05264148806505942,0.7119428606018817,0.9504465835734436,0.8582366338539289,0.8576123564520544,0.05264148806505942,0.892889136002224,0.6371668667466986,0.7135398310517094,0.7100496043527238
0.7169827227959469,0.9504818564526994,0.8710792906356071,0.8680029340003814,0.04951044714320685,0.7169827227959469,0.9504818564526994,0.8710792906356071,0.8680029340003814,0.04951044714320685,0.9062743253152561,0.7860264105642257,0.8130291324871485,0.8092615731030889
0.7392514738989215,0.9502080123474606,0.8599722687109634,0.8609410457960547,0.0459367188911059,0.7392514738989215,0.9502080123474606,0.8599722687109634,0.8609410457960547,0.0459367188911059,0.9939804282016392,0.5597599039615846,0.6022130101448624,0.5997907874349241
0.7335643249160514,0.9508755672431138,0.8529770112778721,0.8553535383331506,0.04982155908975763,0.7335643249160514,0.9508755672431138,0.8529770112778721,0.8553535383331506,0.04982155908975763,0.9902133460554832,0.6415846338535413,0.6368438774992724,0.6169620160043098
0.722959997516145,0.9518680491559016,0.8671662740821813,0.8663462181768649,0.04975377529638079,0.722959997516145,0.9518680491559016,0.8671662740821813,0.8663462181768649,0.04975377529638079,0.9686381382102114,0.7312845138055223,0.7393076733466781,0.7307429635610804
0.7253922132577768,0.9500365683190116,0.8632122452470273,0.8616912553698105,0.052066740406496184,0.7253922132577768,0.9500365683190116,0.8632122452470273,0.8616912553698105,0.052066740406496184,0.8925828053192397,0.6422569027611044,0.6636504942056474,0.6681308350947993
0.7059999803788725,0.9445017282635048,0.8314404790865916,0.8328249486716099,0.052893471781692784,0.7059999803788725,0.9445017282635048,0.8314404790865916,0.8328249486716099,0.052893471781692784,0.949576109639357,0.7598079231692676,0.7668855853079305,0.7606321822695665
0.7153041509701958,0.9490813595673695,0.8696709590571096,0.863823889116081,0.045044222817502706,0.7153041509701958,0.9490813595673695,0.8696709590571096,0.863823889116081,0.045044222817502706,0.9454524452445245,0.6477310924369748,0.7082390448571328,0.6981987975526655
0.7169302170894223,0.9478811890183513,0.8381582761645116,0.8414056551725183,0.05349505222382717,0.7169302170894223,0.9478811890183513,0.8381582761645116,0.8414056551725183,0.05349505222382717,0.9873823152712198,0.7120768307322929,0.6493875359069369,0.6850349097060748
0.7279112974748223,0.950537935496688,0.8466096769018977,0.8481753752955172,0.05352038435978811,0.7279112974748223,0.950537935496688,0.8466096769018977,0.8481753752955172,0.05352038435978811,0.8880606173164,0.6348619447779111,0.766976773064635,0.7583067404614342
0.7109059617447374,0.9499030411567174,0.8461166231051706,0.8473374855661878,0.05807071855406144,0.7109059617447374,0.9499030411567174,0.8461166231051706,0.8473374855661878,0.05807071855406144,0.9776378319496195,0.7149579831932773,0.7282306931929441,0.735058607252594
0.7135087208445862,0.9486371700034544,0.8389906700805955,0.8395112970378907,0.052074415427577105,0.7135087208445862,0.9486371700034544,0.8389906700805955,0.8395112970378907,0.052074415427577105,0.906350676254027,0.649267707082833,0.7448715984551676,0.7429376057596749
0.7186266182099098,0.9495442705915711,0.87237542581751,0.866695229417593,0.05035000975891571,0.7186266182099098,0.9495442705915711,0.87237542581751,0.866695229417593,0.05035000975891571,0.9525201265159288,0.7668187274909963,0.7617890422755982,0.7704121551229787
0.7070429360529866,0.9494792602801305,0.8837593517768361,0.8753358905485471,0.05465309949870701,0.7070429360529866,0.9494792602801305,0.8837593517768361,0.8753358905485471,0.05465309949870701,0.9802319392092775,0.7336854741896759,0.737911103584606,0.7215195071375416
0.7240681849424675,0.952275179385846,0.8600948019907414,0.8587900338361106,0.04952381442438101,0.7240681849424675,0.952275179385846,0.8600948019907414,0.8587900338361106,0.04952381442438101,0.9847614405296937,0.6968067226890755,0.6494800130333178,0.6606923582268966
0.716813005072839,0.9502857532720687,0.8757473996584624,0.8708056966644275,0.05273421619328168,0.716813005072839,0.9502857532720687,0.8757473996584624,0.8708056966644275,0.05273421619328168,0.9897812998853912,0.7893877551020407,0.8031076117391632,0.7985436727086643
0.72466501445767,0.9496587088600773,0.8526656300675837,0.8543665501945651,0.05461974199059429,0.72466501445767,0.9496587088600773,0.8526656300675837,0.8543665501945651,0.05461974199059429,0.9861781216483064,0.8191596638655462,0.7837920648693321,0.7864030933395938
0.7159583926609575,0.9499153283064957,0.8625856530712175,0.8640125493392206,0.05372481449721753,0.7159583926609575,0.9499153283064957,0.8625856530712175,0.8640125493392206,0.05372481449721753,0.9791144988140119,0.7801680672268908,0.7433394314567793,0.7336289228812499
0.7234191589689318,0.9504250832820427,0.8945636147429291,0.8859112089276908,0.0450230443363548,0.7234191589689318,0.9504250832820427,0.8945636147429291,0.8859112089276908,0.0450230443363548,0.8947207955815109,0.6857623049219687,0.703407043630908,0.6925266491135266
0.719701154224437,0.9495163032894652,0.8534611461700506,0.8523292055558317,0.051972765783269405,0.719701154224437,0.9495163032894652,0.8534611461700506,0.8523292055558317,0.051972765783269405,0.93609060797251,0.49301320528211284,0.5399643288628889,0.5464512859604008
0.7154747538408318,0.9484063563211858,0.8527053365771532,0.8522193400364969,0.05283477528122949,0.7154747538408318,0.9484063563211858,0.8527053365771532,0.8522193400364969,0.05283477528122949,0.9915872431297637,0.6290996398559423,0.6530175721508359,0.6418215943949885
0.7312709085780588,0.9510215778024111,0.8492027576894549,0.8491980211454404,0.048494258937475845,0.7312709085780588,0.9510215778024111,0.8492027576894549,0.8491980211454404,0.048494258937475845,0.9570096252406309,0.767875150060024,0.8271157965240465,0.8231509014395748
0.719306577373855,0.9499186656303892,0.8572709933855066,0.8570950315273659,0.049059391914415024,0.719306577373855,0.9499186656303892,0.8572709933855066,0.8570950315273659,0.049059391914415024,0.9824317477097633,0.7237935174069627,0.6794689088263249,0.6671105400405674
0.7284958998283446,0.949346939615369,0.8834124837724129,0.8804322455707502,0.045596918968573374,0.7284958998283446,0.949346939615369,0.8834124837724129,0.8804322455707502,0.045596918968573374,0.9446399070366533,0.8167587034813925,0.8315108493225868,0.830636903550789
0.7291636374127743,0.9517011096690552,0.8830653075950028,0.8762490991108614,0.04997464974638019,0.7291636374127743,0.9517011096690552,0.8830653075950028,0.8762490991108614,0.04997464974638019,0.9926102574350828,0.7043937575030011,0.6724020160178577,0.6804760306480483
0.7123297226761085,0.949661612720088,0.8484923526729351,0.8533968005350695,0.05699276876224373,0.7123297226761085,0.949661612720088,0.8484923526729351,0.8533968005350695,0.05699276876224373,0.9984151746427942,0.5118367346938776,0.5029072391266702,0.46707546248296655
0.7103224159043012,0.9485680368398633,0.8476958886701471,0.8490856498966348,0.054468056384547894,0.7103224159043012,0.9485680368398633,0.8476958886701471,0.8490856498966348,0.054468056384547894,0.9948069381304978,0.8024489795918367,0.7539652259871719,0.762546708832988
0.7125086638338872,0.9491480651161326,0.8724373695251783,0.8676429152092716,0.05264796552948426,0.7125086638338872,0.9491480651161326,0.8724373695251783,0.8676429152092716,0.05264796552948426,0.9628650803889389,0.8494117647058822,0.8635993102890779,0.840915285792448
0.7213430404369896,0.9498916145840887,0.8763759396907973,0.8729032258901115,0.05477203481776078,0.7213430404369896,0.9498916145840887,0.8763759396907973,0.8729032258901115,0.05477203481776078,0.9480394685110277,0.6955582232893157,0.7096619844886162,0.7087686411974212
0.7247221388629299,0.9512949589131455,0.8721894344613637,0.8676230948728164,0.05221773263305732,0.7247221388629299,0.9512949589131455,0.8721894344613637,0.8676230948728164,0.05221773263305732,0.9094888232171674,0.52797118847539,0.7212909377271248,0.7197140803840739
0.7341013802795997,0.9505493929100858,0.877704758365139,0.8750706075314083,0.04675147413970299,0.7341013802795997,0.9505493929100858,0.877704758365139,0.8750706075314083,0.04675147413970299,0.9902544196101768,0.7848739495798319,0.7595165391329199,0.7294919385362177
0.7193148943337485,0.9490843591570534,0.8351242911775497,0.8391696530915315,0.05377669135391673,0.7193148943337485,0.9490843591570534,0.8351242911775497,0.8391696530915315,0.05377669135391673,0.9891805197912437,0.7828571428571428,0.7510566979309614,0.7444284556648955
0.7127897762188201,0.9481024782569129,0.8406528187978684,0.8421513801353057,0.052672584696911044,0.7127897762188201,0.9481024782569129,0.8406528187978684,0.8421513801353057,0.052672584696911044,0.9824142455319214,0.8342376950780312,0.8017028951869236,0.8148778842879382
0.5481075480531366,0.9502444542784052,0.7814715464957217,0.7863620585232278,0.09793266987371944,0.5481075480531366,0.9502444542784052,0.7814715464957217,0.7863620585232278,0.09793266987371944,0.9074827471006232,0.6972869147659063,0.5946723066502362,0.5849725688862731
0.5615435243995078,0.9482382445397788,0.816284863996281,0.8065966844749962,0.07796192510040544,0.5615435243995078,0.9482382445397788,0.816284863996281,0.8065966844749962,0.07796192510040544,0.9668989420904788,0.5388235294117646,0.501042586277818,0.5137171024529564
0.5629116374672624,0.9490839613121941,0.8036069037530448,0.7966411619681977,0.08260655825854529,0.5629116374672624,0.9490839613121941,0.8036069037530448,0.7966411619681977,0.08260655825854529,0.9643568380646212,0.63812725090036,0.6443723684040042,0.6454302142442316
0.5553864907896976,0.9511893239021342,0.7731484758423872,0.7722446130542823,0.09174503285402083,0.5553864907896976,0.9511893239021342,0.7731484758423872,0.7722446130542823,0.09174503285402083,0.9768283162925306,0.7730612244897959,0.7911463815200505,0.8009321612682012
0.5501306334384144,0.9501014316833403,0.7809557187328399,0.783558167793834,0.09600393602224483,0.5501306334384144,0.9501014316833403,0.7809557187328399,0.783558167793834,0.09600393602224483,0.8803114599334357,0.7336854741896759,0.7704885781448308,0.7628579901934357
0.5413648766929692,0.9493910117747408,0.7501986525691735,0.7500296397549694,0.08579989907895771,0.5413648766929692,0.9493910117747408,0.7501986525691735,0.7500296397549694,0.08579989907895771,0.9025546019368093,0.6959423769507803,0.7347585037613826,0.7310121933772835
0.5669656455711295,0.9496513727336123,0.7826976887909939,0.7805630822531548,0.08440656452222238,0.5669656455711295,0.9496513727336123,0.7826976887909939,0.7805630822531548,0.08440656452222238,0.9797214527822722,0.6561824729891956,0.7116974766340739,0.7034619194202837
0.5492711707123992,0.9504863997424645,0.7836832880270719,0.7820824022045816,0.09363933799415379,0.5492711707123992,0.9504863997424645,0.7836832880270719,0.7820824022045816,0.09363933799415379,0.918031383271895,0.7538535414165666,0.8160423515010884,0.8230254787707736
0.551527041555479,0.9489856710935437,0.7461049102969992,0.7551651935337407,0.09522348526409558,0.551527041555479,0.9489856710935437,0.7461049102969992,0.7551651935337407,0.09522348526409558,0.9721974812088303,0.7454981992797118,0.7319842297321983,0.7322854371513323
